p_SubscriptionId,p_SubscriberNo,p_BAN
606162860,3703002100,603336530
606162861,3703002101,603336531
606162863,3703002103,603336533
606162862,3703002102,603336532
606162865,3703002105,603336535
606162866,3703002106,603336536
606162869,3703002109,603336539
606162868,3703002108,603336538
606162867,3703002107,603336537
606162870,3703002110,603336540
606162871,3703002111,603336541
606162872,3703002112,603336542
606162873,3703002113,603336543
606162874,3703002114,603336544
606162875,3703002115,603336545
606162876,3703002116,603336546
606162877,3703002117,603336547
606162879,3703002119,603336549
606162878,3703002118,603336548
606162881,3703002121,603336551
606162880,3703002120,603336550
606162911,3703002151,603336581
606162882,3703002122,603336552
606162883,3703002123,603336553
606162884,3703002124,603336554
606162885,3703002125,603336555
606162888,3703002128,603336558
606162887,3703002127,603336557
606162886,3703002126,603336556
606162889,3703002129,603336559
606162890,3703002130,603336560
606162891,3703002131,603336561
606162892,3703002132,603336562
606162893,3703002133,603336563
606162894,3703002134,603336564
606162895,3703002135,603336565
606162897,3703002137,603336567
606162896,3703002136,603336566
606162898,3703002138,603336568
606162900,3703002140,603336570
606162899,3703002139,603336569
606162901,3703002141,603336571
606162902,3703002142,603336572
606162904,3703002144,603336574
606162905,3703002145,603336575
606162903,3703002143,603336573
606162906,3703002146,603336576
606162907,3703002147,603336577
606162908,3703002148,603336578
606162909,3703002149,603336579
606162910,3703002150,603336580
606162912,3703002152,603336582
606162913,3703002153,603336583
606162916,3703002156,603336586
606162915,3703002155,603336585
606162917,3703002157,603336587
606162919,3703002159,603336589
606162920,3703002160,603336590
606162921,3703002161,603336591
606162923,3703002163,603336593
606162914,3703002154,603336584
606162922,3703002162,603336592
606162924,3703002164,603336594
606162925,3703002165,603336595
606162956,3703002196,603336626
606162926,3703002166,603336596
606162927,3703002167,603336597
606162928,3703002168,603336598
606162929,3703002169,603336599
606162930,3703002170,603336600
606162931,3703002171,603336601
606162932,3703002172,603336602
606162933,3703002173,603336603
606162935,3703002175,603336605
606162934,3703002174,603336604
606162936,3703002176,603336606
606162938,3703002178,603336608
606162937,3703002177,603336607
606162939,3703002179,603336609
606162940,3703002180,603336610
606162943,3703002183,603336613
606162942,3703002182,603336612
606162941,3703002181,603336611
606162944,3703002184,603336614
606162945,3703002185,603336615
606162946,3703002186,603336616
606162979,3703002219,603336649
606162947,3703002187,603336617
606162948,3703002188,603336618
606162949,3703002189,603336619
606162950,3703002190,603336620
606162959,3703002199,603336629
606162952,3703002192,603336622
606162951,3703002191,603336621
606162954,3703002194,603336624
606162953,3703002193,603336623
606162955,3703002195,603336625
606162957,3703002197,603336627
606162958,3703002198,603336628
606162960,3703002200,603336630
606162962,3703002202,603336632
606162964,3703002204,603336634
606162963,3703002203,603336633
606162961,3703002201,603336631
606162965,3703002205,603336635
606162966,3703002206,603336636
606162967,3703002207,603336637
606162968,3703002208,603336638
606162969,3703002209,603336639
606162970,3703002210,603336640
606162971,3703002211,603336641
606162972,3703002212,603336642
606162973,3703002213,603336643
606162974,3703002214,603336644
606162976,3703002216,603336646
606162975,3703002215,603336645
606162977,3703002217,603336647
606162978,3703002218,603336648
606162981,3703002221,603336651
606162982,3703002222,603336652
606162983,3703002223,603336653
606162984,3703002224,603336654
606162986,3703002226,603336656
606162985,3703002225,603336655
606162987,3703002227,603336657
606162988,3703002228,603336658
606162989,3703002229,603336659
606162990,3703002230,603336660
606162992,3703002232,603336662
606162991,3703002231,603336661
606162993,3703002233,603336663
606162994,3703002234,603336664
606162995,3703002235,603336665
606163026,3703002266,603336696
606162996,3703002236,603336666
606162997,3703002237,603336667
606162998,3703002238,603336668
606162999,3703002239,603336669
606163003,3703002243,603336673
606163000,3703002240,603336670
606163001,3703002241,603336671
606163002,3703002242,603336672
606163004,3703002244,603336674
606163005,3703002245,603336675
606163006,3703002246,603336676
606163008,3703002248,603336678
606163007,3703002247,603336677
606163009,3703002249,603336679
606163010,3703002250,603336680
606163011,3703002251,603336681
606163012,3703002252,603336682
606163013,3703002253,603336683
606163014,3703002254,603336684
606163015,3703002255,603336685
606163017,3703002257,603336687
606163016,3703002256,603336686
606163018,3703002258,603336688
606163019,3703002259,603336689
606163020,3703002260,603336690
606163021,3703002261,603336691
606163023,3703002263,603336693
606163022,3703002262,603336692
606163024,3703002264,603336694
606163025,3703002265,603336695
606163027,3703002267,603336697
606163028,3703002268,603336698
606163030,3703002270,603336700
606163031,3703002271,603336701
606163029,3703002269,603336699
606163034,3703002274,603336704
606163033,3703002273,603336703
606163032,3703002272,603336702
606163035,3703002275,603336705
606163036,3703002276,603336706
606163038,3703002278,603336708
606163037,3703002277,603336707
606163039,3703002279,603336709
606163040,3703002280,603336710
606163042,3703002282,603336712
606163041,3703002281,603336711
606163043,3703002283,603336713
606163044,3703002284,603336714
606163045,3703002285,603336715
606163047,3703002287,603336717
606163046,3703002286,603336716
606163048,3703002288,603336718
606163050,3703002290,603336720
606163049,3703002289,603336719
606163051,3703002291,603336721
606163052,3703002292,603336722
606163053,3703002293,603336723
606163054,3703002294,603336724
606163055,3703002295,603336725
606163056,3703002296,603336726
606163057,3703002297,603336727
606163090,3703002330,603336760
606163058,3703002298,603336728
606163060,3703002300,603336730
606163059,3703002299,603336729
606163063,3703002303,603336733
606163062,3703002302,603336732
606163061,3703002301,603336731
606163064,3703002304,603336734
606163065,3703002305,603336735
606163066,3703002306,603336736
606163067,3703002307,603336737
606163068,3703002308,603336738
606163069,3703002309,603336739
606163070,3703002310,603336740
606163071,3703002311,603336741
606163072,3703002312,603336742
606163073,3703002313,603336743
606163074,3703002314,603336744
606163076,3703002316,603336746
606163075,3703002315,603336745
606163078,3703002318,603336748
606163077,3703002317,603336747
606163080,3703002320,603336750
606163079,3703002319,603336749
606163081,3703002321,603336751
606163082,3703002322,603336752
606163083,3703002323,603336753
606163084,3703002324,603336754
606163085,3703002325,603336755
606163086,3703002326,603336756
606163087,3703002327,603336757
606163088,3703002328,603336758
606163091,3703002331,603336761
606163089,3703002329,603336759
606163092,3703002332,603336762
606163093,3703002333,603336763
606163095,3703002335,603336765
606163094,3703002334,603336764
606163098,3703002338,603336768
606163097,3703002337,603336767
606163096,3703002336,603336766
606163100,3703002340,603336770
606163099,3703002339,603336769
606163101,3703002341,603336771
606163103,3703002343,603336773
606163102,3703002342,603336772
606163104,3703002344,603336774
606163105,3703002345,603336775
606163106,3703002346,603336776
606163109,3703002349,603336779
606163108,3703002348,603336778
606163110,3703002350,603336780
606163111,3703002351,603336781
606163112,3703002352,603336782
606163113,3703002353,603336783
606163115,3703002355,603336785
606163114,3703002354,603336784
606163116,3703002356,603336786
606163117,3703002357,603336787
606163118,3703002358,603336788
606163120,3703002360,603336790
606163119,3703002359,603336789
606163121,3703002361,603336791
606163122,3703002362,603336792
606163125,3703002365,603336795
606163124,3703002364,603336794
606163126,3703002366,603336796
606163128,3703002368,603336798
606163130,3703002370,603336800
606163127,3703002367,603336797
606163129,3703002369,603336799
606163131,3703002371,603336801
606163132,3703002372,603336802
606163134,3703002374,603336804
606163133,3703002373,603336803
606163135,3703002375,603336805
606163137,3703002377,603336807
606163136,3703002376,603336806
606163139,3703002379,603336809
606163141,3703002381,603336811
606163142,3703002382,603336812
606163140,3703002380,603336810
606163143,3703002383,603336813
606163144,3703002384,603336814
606163145,3703002385,603336815
606163147,3703002387,603336817
606163146,3703002386,603336816
606163149,3703002389,603336819
606163150,3703002390,603336820
606163148,3703002388,603336818
606163151,3703002391,603336821
606163153,3703002393,603336823
606163152,3703002392,603336822
606163154,3703002394,603336824
606163155,3703002395,603336825
606163157,3703002397,603336827
606163156,3703002396,603336826
606163158,3703002398,603336828
606163159,3703002399,603336829
606163160,3703002400,603336830
606163161,3703002401,603336831
606163162,3703002402,603336832
606163163,3703002403,603336833
606163166,3703002406,603336836
606163165,3703002405,603336835
606163164,3703002404,603336834
606163167,3703002407,603336837
606163168,3703002408,603336838
606163169,3703002409,603336839
606163170,3703002410,603336840
606163171,3703002411,603336841
606163173,3703002413,603336843
606163174,3703002414,603336844
606163172,3703002412,603336842
606163175,3703002415,603336845
606163176,3703002416,603336846
606163177,3703002417,603336847
606163178,3703002418,603336848
606163179,3703002419,603336849
606163180,3703002420,603336850
606163181,3703002421,603336851
606163183,3703002423,603336853
606163182,3703002422,603336852
606163186,3703002426,603336856
606163185,3703002425,603336855
606163184,3703002424,603336854
606163187,3703002427,603336857
606163188,3703002428,603336858
606163189,3703002429,603336859
606163190,3703002430,603336860
606163193,3703002433,603336863
606163191,3703002431,603336861
606163221,3703002461,603336891
606163192,3703002432,603336862
606163195,3703002435,603336865
606163194,3703002434,603336864
606163196,3703002436,603336866
606163198,3703002438,603336868
